cell_line	agent	concentration	GRvalue	cell_count	cell_count__ctrl	cell_count__time0	Replicate
MCF10A-GM (MEP)	Palbociclib	0.00316	0.93586	7274723.3333	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	0.01	0.94261	7344573.3333	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	0.0316	1.0172	8145443.3333	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	0.1	0.96863	7617866.6667	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	0.316	0.94102	7328046.6667	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	1	0.77173	5703790	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	3.16	0.81995	6140216.6667	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Palbociclib	10	0.7279	5324580	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.0001	1.0168	7966563.3333	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.000316	0.8876	6655906.6667	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.001	0.88304	6612270	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.00316	0.58679	4154420	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.01	0.48899	3495413.3333	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.0316	0.45813	3302210	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.1	0.27855	2311136.6667	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	0.316	0.24989	2173160	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Trametinib	1	0.23388	2098406.6667	7787706.667	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	0.001	0.90784	6989180	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	0.00316	0.95112	7433213.3333	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	0.01	0.94419	7360976.6667	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	0.0316	0.94648	7384780	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	0.1	0.99413	7891900	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	0.316	0.91085	7019500	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	1	0.89136	6824706.6667	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	3.16	0.60809	4371100	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Vorinostat	10	0.16897	1820790	7955863.333	1185969.625	MCF10A-GM (MEP) R1
MCF10A-GM (MEP)	Alpelisib	0.001	0.97427	8079760	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	0.00316	0.96653	7990693.3333	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	0.01	0.95413	7849360	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	0.0316	0.86451	6875776.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	0.1	0.91607	7425703.3333	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	0.316	0.78628	6092636.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	1	0.77725	6006160	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	3.16	0.65649	4924880	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Alpelisib	10	0.54863	4072896.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	0.001	0.89324	7178823.3333	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	0.00316	0.78651	6094863.3333	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	0.01	0.75412	5788293.3333	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	0.0316	0.67735	5101840	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	0.1	0.53584	3978750	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	0.316	0.33303	2668336.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	1	0.31646	2575800	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	3.16	0.03027	1290053.3333	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Dasatinib	10	-0.028711	1092406.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	0.001	0.9719	8052386.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	0.00316	0.95754	7888096.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	0.01	0.93578	7643190	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	0.0316	0.86666	6898190	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	0.1	0.77786	6011993.3333	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	0.316	0.61382	4575306.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	1	0.52885	3927846.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	3.16	0.48028	3585926.6667	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Etoposide	10	0.38604	2978610	8380336.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.000316	0.97207	8437156.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.000999	0.92092	7820156.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.00316	0.94692	8129966.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.00999	1.0348	9235496.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.0316	0.92175	7829976.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.0999	0.58244	4466736.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.316	0.28366	2440183.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	0.999	0.085061	1501453.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Neratinib	3.16	0.015106	1238473.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	3.16e-05	0.90622	7648523.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	9.99e-05	0.94317	8084760	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	0.000316	0.96803	8387263.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	0.000999	0.91404	7739556.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	0.00316	0.77625	6236906.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	0.00999	0.27699	2403696.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	0.0316	-0.030408	1084739.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	0.0999	-0.19677	629697	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Paclitaxel	0.316	-0.197	629167.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	0.001	1.0147	7800256.6667	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	0.00316	0.99147	7560300	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	0.01	0.99157	7561293.3333	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	0.0316	0.99965	7644070	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	0.1	0.9085	6742840	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	0.316	0.88015	6476870	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	1	0.82613	5988480	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	3.16	0.77307	5532000	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Palbociclib	10	0.81493	5890305	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.0001	0.95028	8170593.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.000316	0.90329	7614563.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.001	0.86636	7195466.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.00316	0.61851	4767283.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.01	0.49345	3778883.3333	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.0316	0.51132	3911036.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.1	0.33156	2712606.6667	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	0.316	0.28744	2460970	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Trametinib	1	0.27109	2371780	8786986.667	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	0.001	0.94637	7108640	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	0.00316	0.98272	7471313.3333	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	0.01	0.98572	7501720	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	0.0316	0.9718	7361123.3333	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	0.1	1.0274	7933003.3333	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	0.316	0.96021	7245353.3333	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	1	0.80767	5827100	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	3.16	0.47974	3401655	7647653	1185969.625	MCF10A-GM (MEP) R2
MCF10A-GM (MEP)	Vorinostat	10	0.19435	1911965	7647653	1185969.625	MCF10A-GM (MEP) R2
